data,mes,om,anv,etapa,origem,destino,lat_origem,long_origem,lat_dest,long_dest,HORA_DEP,HORA_ARR,TEMPO_DE_VOO,SEGMTO,POUSOS,REAL,CAPOTA,LOCAL_1,QTD_1,LOCAL_2,QTD_2,1P,2P,NV,MC1,MC2,MC3,LM1,LM2,LM3,LM4,LM5,COM,MISSAO,D_N,OFRAG,ORGAO,PROGRAMA,SUBPROG,APLICACAO,COMB,OLEO,PAX_EMBARQ,PAX_DESEMB,PAX_LANCADO,CARGA_EMBARQ,CARGA_DESEMB,CARGA_LANCADA
15/out.,OUT.,342,2803,18,SWUQ,ROTA,2.836,-63.65,0.0,0.0,21:45,22:00,00:15,7,5,,,,,,,MPL,JAI,,RUD,,,STE,FAB,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-105,,,,,,,,
15/out.,OUT.,342,2803,18,ROTA,SBBV,0.0,0.0,2.840,2.840,22:00,23:05,01:05,8,1,,,,,,,MPL,JAI,,RUD,,,STE,FAB,,,,,69TVNO,NOTURNO,,COMPREP,PRPO,SPREP,PME C-105,1300,0,0,0,0,0,0,0
16/out.,OUT.,342,2803,19,SBBV,SBBV,2.840,-60.68,2.840,2.840,00:05,01:05,01:00,1,4,00:20,,,,,,FVA,HON,,LUI,,,MAI,,,,,,01TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,850,0,0,0,0,0,0,0
16/out.,OUT.,343,2805,8,SBBV,SWUQ,2.840,-60.68,2.836,2.836,12:45,13:40,00:55,1,1,00:30,,,,,,JOE,ELM,,RUD,LMA,,MOA,VAN,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,770,0,0,0,0,3272,3272,0
16/out.,OUT.,343,2805,9,SWUQ,SBBV,2.836,-63.65,2.840,2.840,15:00,16:00,01:00,2,1,00:30,,SBBV,1,,,JOE,ELM,,RUD,LMA,,MOA,VAN,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,740,0,0,0,0,0,0,0
16/out.,OUT.,343,2805,10,SBBV,SWUQ,2.840,-60.68,2.836,2.836,16:35,17:35,01:00,3,1,00:30,,,,,,ELM,JOE,,RUD,LMA,,MOA,VAN,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,860,0,0,0,0,3050,3050,0
16/out.,OUT.,343,2805,11,SWUQ,SBBV,2.836,-63.65,2.840,2.840,18:55,19:50,00:55,4,1,00:30,,SBBV,1,,,ELM,JOE,,RUD,LMA,,MOA,VAN,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,795,0,0,0,0,0,0,0
16/out.,OUT.,342,2803,20,SBBV,SWUQ,2.840,-60.68,2.836,2.836,12:10,14:00,01:50,1,5,,,,,,,JAI,HON,,RCO,,,REG,MAI,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-105,1500,0,0,0,0,0,0,0
16/out.,OUT.,342,2803,21,SWUQ,SBBV,2.836,-63.65,2.840,2.840,14:00,14:50,00:50,2,1,,,,,,,JAI,HON,,RCO,,,REG,MAI,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-105,800,0,0,0,0,0,0,0
16/out.,OUT.,342,2803,22,SBBV,SBMN,2.840,-60.68,-3.130,-3.130,17:35,19:25,01:50,2,1,01:40,,SBMN,1,,,HON,PBO,,RCO,DCP,,MAI,FAB,,,,,69TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,1619,2,14,14,0,221,221,0
16/out.,OUT.,342,2803,23,SBMN,ROTA,-3.130,-59.98,0.0,0.0,21:00,22:00,01:00,3,0,00:55,,,,,,LAU,BEZ,,RCO,DCP,,ADO,FAB,,,,,69TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,,,2,,,157,,
16/out.,OUT.,342,2803,23,ROTA,SBBV,0.0,0.0,2.840,2.840,22:00,22:45,00:45,4,1,00:45,,SBBV,1,,,LAU,BEZ,,RCO,DCP,,ADO,FAB,,,,,69TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,1400,0,0,2,0,0,157,0
17/out.,OUT.,343,2805,12,SBBV,SWUQ,2.840,-60.68,2.836,2.836,12:40,13:35,00:55,1,1,00:40,,,,,,JOE,MPL,,LUI,,,WIL,ROM,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,800,4,0,0,0,3200,3200,0
17/out.,OUT.,343,2805,13,SWUQ,SBBV,2.836,-63.65,2.840,2.840,15:05,16:05,01:00,2,1,00:40,,SBBV,1,,,JOE,MPL,,LUI,,,WIL,ROM,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,850,0,1,1,0,0,0,0
17/out.,OUT.,343,2805,14,SBBV,SWUQ,2.840,-60.68,2.836,2.836,16:50,17:50,01:00,3,1,,,,,,,MPL,JOE,,LUI,,,WIL,ROM,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,900,0,0,0,0,2850,2850,0
17/out.,OUT.,343,2805,15,SWUQ,SBBV,2.836,-63.65,2.840,2.840,19:10,20:10,01:00,4,1,00:40,,SBBV,1,,,MPL,JOE,,LUI,,,WIL,ROM,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,900,0,1,1,0,0,0,0
17/out.,OUT.,342,2803,24,SBBV,ROTA,2.840,-60.68,0.0,0.0,12:10,12:35,00:25,1,2,,,,,,,CSI,JAI,,RCO,,,REG,ADO,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-105,350,2,0,0,0,0,0,0
17/out.,OUT.,342,2803,25,ROTA,SWUQ,0.0,0.0,2.836,2.836,12:35,13:50,01:15,2,4,,,,,,,ABQ,JAI,,RCO,,,REG,ADO,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-105,1000,0,0,0,0,0,0,0
17/out.,OUT.,342,2803,26,SWUQ,SBBV,2.836,-63.65,2.840,2.840,13:50,15:25,01:35,3,4,01:00,,SBBV,1,,,CSI,JAI,,RCO,,,REG,ADO,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-105,1300,0,0,0,0,0,0,0
17/out.,OUT.,342,2803,27,SBBV,SWBV,2.840,-60.68,4.004,4.004,16:15,17:20,01:05,4,1,,,,,,,CSI,JAI,,LMA,DCP,,LCO,STE,FAB,,,,69TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-105,1040,0,0,0,0,1514,1514,0
17/out.,OUT.,342,2803,28,SWBV,SBBV,4.004,-64.50,2.840,2.840,18:05,19:25,01:20,5,1,01:15,,SBBV,1,,,JAI,CSI,,LMA,DCP,,LCO,STE,FAB,,,,69TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-105,1050,0,0,0,0,0,0,0
17/out.,OUT.,342,2803,29,SBBV,SBBV,2.840,-60.68,2.840,2.840,20:30,21:30,01:00,6,5,,,,,,,BEZ,LAU,,LMA,,,ADO,,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,935,0,0,0,0,0,0,0
17/out.,OUT.,342,2803,30,SBBV,SBBV,2.840,-60.68,2.840,2.840,22:40,23:15,00:35,7,2,00:30,,SBBV,1,,,BEZ,LAU,,LMA,,,ADO,,,,,,04TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,610,0,0,0,0,0,0,0
18/out.,OUT.,343,2805,16,SBBV,SWUQ,2.840,-60.68,2.836,2.836,13:30,14:30,01:00,1,1,,,,,,,JAI,JOE,,RCO,,,WIL,VAN,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,810,0,19,19,0,0,0,0
18/out.,OUT.,343,2805,17,SWUQ,SBBV,2.836,-63.65,2.840,2.840,15:00,15:55,00:55,2,1,,,,,,,JOE,JAI,,RCO,,,WIL,VAN,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,800,0,0,0,0,21,21,0
18/out.,OUT.,342,2803,31,SBBV,SWUQ,2.840,-60.68,2.836,2.836,14:20,15:15,00:55,1,1,,,,,,,BEZ,ABQ,,RUD,,,STE,FAB,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-105,900,4,0,0,0,1350,1350,0
18/out.,OUT.,342,2803,32,SWUQ,SBBV,2.836,-63.65,2.840,2.840,15:50,16:45,00:55,2,1,,,,,,,ABQ,BEZ,,RUD,,,STE,FAB,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-105,900,0,0,0,0,0,0,0
18/out.,OUT.,345,2800,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,21:15,21:55,00:40,1,1,,,,,,,FVA,SPR,,ROB,,,BOR,ARA,,,,,17TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,625,0,0,0,0,0,0,0
19/out.,OUT.,342,2803,33,SBBV,SBMN,2.840,-60.68,-3.130,-3.130,12:50,14:40,01:50,1,1,01:40,,SBMN,1,,,LAU,CSI,,LMA,DCP,,REG,ADO,,,,,69TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,1600,0,3,3,0,26,26,0
19/out.,OUT.,346,2803,1,SBMN,SBUA,-3.130,-59.98,-0.130,-0.130,16:40,18:55,02:15,1,1,02:10,,SBUA,1,,,SPR,BRA,,REI,,,MAI,MIC,,,,DER,69TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-98,1875,0,5,5,0,2742,2742,0
19/out.,OUT.,346,2803,2,SBUA,SBMN,-0.130,-66.98,-3.130,-3.130,20:00,22:10,02:10,2,1,02:05,,SBMN,1,,,BRA,SPR,,REI,,,MAI,MIC,,,,DER,69TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-98,1800,0,0,0,0,90,90,0
20/out.,OUT.,343,2805,18,SBBV,SWUQ,2.840,-60.68,2.836,2.836,12:55,14:00,01:05,1,1,,,,,,,ELM,JAI,,RCO,,,VAN,ROM,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,880,2,9,9,0,2400,2400,0
20/out.,OUT.,343,2805,19,SWUQ,SBBV,2.836,-63.65,2.840,2.840,15:25,16:25,01:00,2,1,,,,,,,JAI,ELM,,RCO,,,VAN,ROM,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,850,0,3,3,0,16,16,0
21/out.,OUT.,343,2805,20,SBBV,SBMN,2.840,-60.68,-3.130,-3.130,12:25,14:20,01:55,1,1,01:50,,SBMN,1,,,SAL,JOE,,RCO,,,WIL,ROM,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,AOE,1550,0,0,0,0,0,0,0
23/out.,OUT.,347,2803,1,SBMN,SBCC,-3.130,-59.98,-9.330,-9.330,12:25,14:50,02:25,1,1,02:20,,SBCC,1,,,LSA,PBO,,REI,,,MOA,BGN,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,MERIDIANO POTI,2100,0,29,29,0,1814,1814,0
23/out.,OUT.,347,2803,2,SBCC,SBPV,-9.330,-54.97,-8.700,-8.700,15:45,18:10,02:25,2,1,02:20,,SBPV,1,,,PBO,LSA,,REI,,,MOA,BGN,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,MERIDIANO POTI,1875,0,0,0,0,0,0,0
23/out.,OUT.,347,2803,3,SBPV,SBCC,-8.700,-63.90,-9.330,-9.330,19:15,21:50,02:35,3,1,02:30,,SBCC,1,,,LSA,PBO,,REI,,,MOA,BGN,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,MERIDIANO POTI,2250,0,12,12,0,1600,1600,0
24/out.,OUT.,347,2803,4,SBCC,SBMN,-9.330,-54.97,-3.130,-3.130,12:10,14:30,02:20,1,1,02:15,,SBMN,1,,,PBO,LSA,,REI,,,MOA,BGN,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,MERIDIANO POTI,1710,0,0,0,0,300,300,0
25/out.,OUT.,348,2803,1,SBMN,SBUA,-3.130,-59.98,-0.130,-0.130,11:50,14:10,02:20,1,1,02:10,,SBUA,1,,,SPR,CAV,,LUI,,,MAI,MCI,,,,JOS,69TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-98,1875,2,0,0,0,1367,1367,0
25/out.,OUT.,348,2803,2,SBUA,SBMN,-0.130,-66.98,-3.130,-3.130,15:40,17:55,02:15,2,1,,,,,,,CAV,SPR,,LUI,,,MAI,MCI,,,,JOS,69TVDI,DIURNO,,COMPREP,PRPO,SPREP,PME C-98,1875,0,25,25,0,801,801,0
25/out.,OUT.,349,2803,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,19:40,21:25,01:45,1,1,,,,,,,ELM,ABQ,,RCO,SCR,,RBS,,,,,ROG,24TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,1875,0,10,10,0,0,0,0
26/out.,OUT.,350,2803,1,SBMN,SWBC,-3.130,-59.98,-0.970,-0.970,11:55,13:00,01:05,1,1,01:00,,,,,,ADR,PBO,,REI,,,MCI,MMA,,,,DER,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1100,0,1,1,0,2358,2358,0
26/out.,OUT.,350,2803,2,SWBC,SBMN,-0.970,-62.93,-3.130,-3.130,14:50,16:00,01:10,2,1,01:05,,SBMN,1,,,ADR,PBO,,REI,,,MCI,MMA,,,,DER,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1150,0,1,1,0,0,0,0
27/out.,OUT.,352,2803,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,14:35,15:15,00:40,1,1,,,,,,,MQT,ABQ,ADR,GAV,,,RBS,MMA,,,,ROG,48TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,735,0,6,6,0,360,360,0
27/out.,OUT.,351,2805,1,SBMN,SBBV,-3.130,-59.98,2.840,2.840,12:35,14:20,01:45,1,1,01:35,,SBBV,1,,,HON,RAV,,RUD,ALX,,VAN,MCI,BLE,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1438,1,11,11,0,966,966,0
27/out.,OUT.,351,2805,2,SBBV,SWUQ,2.840,-60.68,2.836,2.836,16:20,17:20,01:00,2,1,,,,,,,HON,RAV,,RUD,,,VAN,MCI,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,863,0,1,1,0,2955,2955,0
27/out.,OUT.,351,2805,3,SWUQ,SBBV,2.836,-63.65,2.840,2.840,18:40,19:40,01:00,3,1,00:50,,SBBV,1,,,RAV,HON,,RUD,,,VAN,MCI,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,860,0,2,2,0,365,365,0
28/out.,OUT.,352,2803,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,12:10,13:15,01:05,1,1,,,,,,,MQT,JAI,ADR,GAV,,,RBS,MMA,,,,ROG,48TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,1175,0,6,6,0,360,0,360
28/out.,OUT.,351,2805,4,SBBV,SBBV,2.840,-60.68,2.840,2.840,12:50,14:40,01:50,1,1,01:40,,SBBV,1,,,RAV,ELM,,RCO,ALX,,VAN,MCI,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1625,0,5,5,0,2505,2505,0
28/out.,OUT.,351,2805,5,SBBV,SWBV,2.840,-60.68,4.004,4.004,16:20,17:35,01:15,2,1,,,,,,,ELM,RAV,,RCO,ALX,,BLE,BGN,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1032,0,11,11,0,2140,2140,0
28/out.,OUT.,351,2805,6,SWBV,SBBV,4.004,-64.50,2.840,2.840,18:20,19:35,01:15,3,1,01:05,,SBBV,1,,,RAV,ELM,,RCO,ALX,,BLE,BGN,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1013,4,9,9,0,570,570,0
28/out.,OUT.,354,2802,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,13:35,14:05,00:30,1,1,,,,,,,PBO,ABQ,,ROB,,,WIL,,,,,,17TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,440,0,0,0,0,0,0,0
28/out.,OUT.,352,2800,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,18:30,19:20,00:50,1,1,,,,,,,ADR,LEL,,REI,,,STE,REG,MAI,,,ROG,50TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,750,0,32,5,27,0,0,0
28/out.,OUT.,352,2800,2,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,19:30,20:20,00:50,2,1,,,,,,,ADR,LEL,,REI,,,STE,REG,MAI,MAR,,ROG,50TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,700,0,23,3,20,0,0,0
28/out.,OUT.,353,2800,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,21:00,21:45,00:45,1,5,,00:10,SBMN,1,,,PAI,ABQ,,REI,,,MMA,,,,,ROG,01TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,750,0,0,0,0,0,0,0
28/out.,OUT.,353,2800,2,SBMN,ROTA,-3.130,-59.98,0.0,0.0,23:00,24:00,01:00,2,0,00:20,,SBMN,1,,,MPL,LAU,,LUI,,,LUS,,,,,ROG,04TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,850,0,0,0,0,0,0,0
29/out.,OUT.,353,2800,3,ROTA,SBMN,0.0,0.0,-3.130,-3.130,00:00,00:15,00:15,1,5,,,,,,,MPL,LAU,,LUI,,,LUS,,,,,ROG,04TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,200,0,0,0,0,0,0,0
29/out.,OUT.,355,2803,1,SBMN,SBUA,-3.130,-59.98,-0.130,-0.130,14:00,16:10,02:10,1,1,02:00,,SBUA,1,,,LAU,SPR,,GAV,,,WIL,MAR,,,,MEI,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1800,4,0,0,0,0,0,0
29/out.,OUT.,356,2800,1,SBMN,SBCC,-3.130,-59.98,-9.330,-9.330,12:15,14:25,02:10,1,1,02:05,,SBCC,1,,,CAV,ADR,,PTO,,,LUS,MMA,,,,DER,69TVDI,DIURNO,,COMAE,PEO,SPMAS,MERIDIANO/ESCUDO/TINIA,1875,0,0,0,0,0,0,0
29/out.,OUT.,356,2800,2,SBCC,SBMN,-9.330,-54.97,-3.130,-3.130,16:10,18:30,02:20,2,1,02:10,,SBMN,1,,,ADR,CAV,,PTO,,,LUS,MMA,,,,DER,69TVDI,DIURNO,,COMAE,PEO,SPMAS,MERIDIANO/ESCUDO/TINIA,1875,0,28,28,0,0,0,0
29/out.,OUT.,351,2805,7,SBBV,SWUQ,2.840,-60.68,2.836,2.836,13:05,14:05,01:00,1,1,,,,,,,RAV,ELM,,RUD,,,VAN,MCI,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,894,0,6,6,0,2555,2555,0
29/out.,OUT.,351,2805,8,SWUQ,SBBV,2.836,-63.65,2.840,2.840,15:00,15:55,00:55,2,1,00:45,,SBBV,1,,,RAV,ELM,,RUD,,,VAN,MCI,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,763,0,5,5,0,0,0,0
29/out.,OUT.,351,2805,9,SBBV,SWBV,2.840,-60.68,4.004,4.004,17:10,18:25,01:15,3,1,,,,,,,ELM,RAV,,RUD,ALX,,BLE,BGN,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1050,0,2,2,0,2722,2722,0
29/out.,OUT.,351,2805,10,SWBV,SBBV,4.004,-64.50,2.840,2.840,19:25,20:40,01:15,4,1,01:05,,SBBV,1,,,ELM,RAV,,RUD,ALX,,BLE,BGN,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1050,0,2,2,0,272,272,0
30/out.,OUT.,357,2800,1,SBMN,SBSN,-3.130,-59.98,-2.420,-2.420,02:15,03:50,01:35,1,1,01:30,,SBSN,1,,,GBR,MPL,,REI,,,MOA,RBS,,,,,69TVNO,NOTURNO,,COMAE,PEO,SPMAS,EVAM,1420,4,8,8,0,0,0,0
30/out.,OUT.,357,2800,2,SBSN,SBBE,-2.420,-54.78,-1.400,-1.400,04:35,06:35,02:00,2,1,01:55,,SBBE,1,,,MPL,GBR,,REI,,,MOA,RBS,,,,,41TVNO,NOTURNO,,COMAE,PEO,SPMAS,EVAM,1760,0,2,2,0,0,0,0
30/out.,OUT.,357,2800,3,SBBE,ROTA,-1.400,-48.45,0.0,0.0,08:20,08:50,00:30,3,0,00:30,,,,,,GBR,MPL,,REI,,,MOA,RBS,,,,,69TVNO,NOTURNO,,COMAE,PEO,SPMAS,EVAM,,,8,,,,,
30/out.,OUT.,357,2800,3,ROTA,SBFZ,0.0,0.0,-3.770,-3.770,08:50,11:10,02:20,5,1,02:15,,SBFZ,1,,,GBR,MPL,,REI,,,MOA,RBS,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,EVAM,2380,0,0,8,0,0,0,0
30/out.,OUT.,351,2805,11,SBBV,SWUQ,2.840,-60.68,2.836,2.836,13:30,14:30,01:00,1,1,,,,,,,ELM,HON,,RCO,,,VAN,MCI,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,875,0,2,0,0,1765,1765,0
30/out.,OUT.,351,2805,12,SWUQ,SBBV,2.836,-63.65,2.840,2.840,16:00,16:55,00:55,2,1,00:45,,SBBV,1,,,HON,ELM,,RCO,,,VAN,MCI,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,840,0,1,3,0,7,7,0
30/out.,OUT.,351,2805,13,SBBV,SWBV,2.840,-60.68,4.004,4.004,17:50,19:05,01:15,3,1,,,,,,,HON,ELM,,RCO,ALX,,BLE,BGN,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1040,0,3,3,0,2812,2812,0
30/out.,OUT.,351,2805,14,SWBV,SBBV,4.004,-64.50,2.840,2.840,20:15,21:30,01:15,4,1,01:05,,SBBV,1,,,ELM,HON,,RCO,ALX,,BLE,BGN,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1050,0,4,4,0,85,85,0
30/out.,OUT.,355,2803,2,SBUA,SWMK,-0.130,-66.98,0.626,0.626,12:45,13:10,00:25,1,1,,,,,,,SPR,LAU,,GAV,,,WIL,MAR,,,,MEI,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,500,0,43,0,0,0,0,0
30/out.,OUT.,355,2803,3,SWMK,SBUA,0.626,-66.12,-0.130,-0.130,16:25,16:50,00:25,2,1,00:20,,SBUA,1,,,LAU,SPR,,GAV,,,WIL,MAR,,,,MEI,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,500,0,0,43,0,0,0,0
30/out.,OUT.,355,2803,4,SBUA,SWMK,-0.130,-66.98,0.626,0.626,19:15,19:40,00:25,3,1,,,,,,,SPR,LAU,,GAV,,,WIL,MAR,,,,MEI,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,500,0,7,7,0,0,0,0
30/out.,OUT.,355,2803,5,SWMK,SBUA,0.626,-66.12,-0.130,-0.130,20:10,20:35,00:25,4,1,,,,,,,LAU,SPR,,GAV,,,WIL,MAR,,,,MEI,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,500,0,17,17,0,0,0,0
30/out.,OUT.,355,2803,6,SBUA,ROTA,-0.130,-66.98,0.0,0.0,21:35,22:30,00:55,5,0,00:50,,,,,,SPR,LAU,,GAV,,,WIL,MAR,,,,MEI,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,,,5,,,0,,
30/out.,OUT.,355,2803,6,ROTA,SBMN,0.0,0.0,-3.130,-3.130,22:30,23:55,01:25,6,1,01:20,,SBMN,1,,,SPR,LAU,,GAV,,,WIL,MAR,,,,MEI,69TVNO,NOTURNO,,COMAE,PEO,SPMAS,FAB,2000,0,0,5,0,0,0,0
31/out.,OUT.,351,2805,15,SBBV,SWBV,2.840,-60.68,4.004,4.004,13:15,14:30,01:15,1,1,,,,,,,RAV,ELM,,RCO,ALX,,BLE,BGN,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1075,0,0,0,0,2230,2230,0
31/out.,OUT.,351,2805,16,SWBV,SBBV,4.004,-64.50,2.840,2.840,15:20,16:35,01:15,2,1,01:05,,SBBV,1,,,RAV,ELM,,RCO,ALX,,BLE,BGN,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1050,0,0,0,0,0,0,0
31/out.,OUT.,351,2805,17,SBBV,SWBV,2.840,-60.68,4.004,4.004,17:20,18:35,01:15,3,1,,,,,,,ELM,RAV,,RCO,ALX,,BLE,BGN,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1050,0,0,0,0,2340,2340,0
31/out.,OUT.,351,2805,18,SWBV,SBBV,4.004,-64.50,2.840,2.840,19:30,20:45,01:15,4,1,01:05,,SBBV,1,,,ELM,RAV,,RCO,ALX,,BLE,BGN,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1050,0,0,0,0,0,0,0
31/out.,OUT.,357,2800,4,SBFZ,SBNT,-3.770,-38.52,-5.910,-5.910,12:50,14:00,01:10,1,1,01:05,,SBNT,1,,,MPL,GBR,,REI,,,MOA,RBS,,,,,41TVDI,DIURNO,,COMAE,PEO,SPMAS,EVAM,1040,0,4,4,0,0,0,0
31/out.,OUT.,357,2800,5,SBNT,ROTA,-5.910,-35.23,0.0,0.0,16:25,21:20,04:55,2,0,04:55,,,,,,GBR,MPL,,REI,,,MOA,RBS,,,,,41TVDI,DIURNO,,COMAE,PEO,SPMAS,EVAM,,,10,,,,,
31/out.,OUT.,357,2800,5,ROTA,SBGL,0.0,0.0,-22.800,-22.800,21:20,21:30,00:10,3,1,00:05,,SBGL,1,,,GBR,MPL,,REI,,,MOA,RBS,,,,,41TVNO,NOTURNO,,COMAE,PEO,SPMAS,EVAM,4340,0,0,10,0,0,0,0
01/nov.,NOV.,351,2805,19,SBBV,SBMN,2.840,-60.68,-3.130,-3.130,13:10,15:05,01:55,1,1,01:45,,SBMN,1,,,HON,RAV,,RCO,ALX,,BLE,BGN,MCI,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1450,4,0,0,0,570,570,0
01/nov.,NOV.,357,2800,6,SBGL,SBBR,-22.800,-43.25,-15.870,-15.870,12:25,14:50,02:25,2,1,02:20,,SBBR,1,,,MPL,GBR,,REI,,,MOA,RBS,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,EVAM,2270,4,9,0,0,0,0,0
01/nov.,NOV.,357,2800,7,SBBR,SBMN,-15.870,-47.92,-3.130,-3.130,15:50,20:50,05:00,3,1,04:55,,SBMN,1,,,GBR,MPL,,REI,,,MOA,RBS,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,EVAM,4080,0,0,9,0,0,0,0
02/nov.,NOV.,358,2802,1,SBMN,SBGL,-3.130,-59.98,-22.800,-22.800,13:10,20:40,07:30,1,1,07:20,,SBGL,1,,,CSI,MQT,,ROB,,,BOR,ADO,,,,,69TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,5375,0,13,13,0,900,900,0
03/nov.,NOV.,359,2800,1,SBMN,SBBE,-3.130,-59.98,-1.400,-1.400,12:15,15:30,03:15,1,1,03:00,,SBBE,1,,,MAT,JOE,,DNL,,,WIL,BLE,LCO,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,2662,0,7,7,0,0,0,0
03/nov.,NOV.,360,2805,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,12:35,12:45,00:10,1,1,,,,,,,GBR,RAV,,PTO,,,BGN,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,200,2,3,0,0,452,0,0
